
19|19|67|D|19|19|67|D|164|461CPFI00438557|20/11/2008 11:56:23 a.m.|La Marquesa|La Marquesa|12|50.00|50.00|410|0|999|12
19|19|67|D|19|19|67|D|159|4096CPFI00009166|20/11/2008 11:56:32 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|CPFI00209882|20/11/2008 11:56:32 a.m.|La Marquesa|La Marquesa|5|75.00|75.00|410|0|999|5
19|19|67|D|19|19|67|D|164|FR-I154CPFI00617074|20/11/2008 11:57:06 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|1412|711CPFI00422690|20/11/2008 11:57:20 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|19|19|67|D|5085|CPFI00558296|20/11/2008 11:57:22 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5482|CPFI00329562|20/11/2008 11:57:25 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|4286|CPFI00158654|20/11/2008 11:57:32 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|5085|CPFI00470784|20/11/2008 11:57:42 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-314CPFI00521971|20/11/2008 11:57:45 a.m.|La Marquesa|La Marquesa|12|50.00|50.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|CPFI00558297|20/11/2008 11:57:52 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-I361CPFI00496896|20/11/2008 11:50:28 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5080|CPFI00360194|20/11/2008 11:50:36 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|19|19|67|D|187|CPFI00618341|20/11/2008 11:50:46 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|1412|2010CPFI00422733|20/11/2008 11:50:53 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
